scan_id,saved_at,ticker,signal,score,base_score,market_regime,market_score,market_adjustment,close,change_1d_pct,change_20d_pct,change_60d_pct,rsi_14,volume_ratio,volatility_20d_pct,trend,trend_score,momentum_score,volume_score,relative_strength_score,volatility_penalty,extension_penalty,reason,regime_reason,sma_20,sma_50,sma_200,high_52w
20260726_104719,2026-07-26T10:47:19.431192+00:00,7974.T,IGNORE,0,5,DEFENSIVE,30,-5,6969.0,-0.46,1.6,-12.37,43.2,0.56,2.22,WEAK,0,5,0,0,0,0,mixed setup,SPY BEARISH 36; QQQ BEARISH 26,7025.7,7139.86,9670.0,14655.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,9984.T,IGNORE,0,0,DEFENSIVE,30,-5,5500.0,-7.06,-22.73,-7.76,40.2,0.83,5.38,MIXED,10,-5,3,-4,-8,0,weak momentum; volatility risk,SPY BEARISH 36; QQQ BEARISH 26,5982.1,6549.8,5112.31,8632.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,ADYEN.AS,IGNORE,0,0,DEFENSIVE,30,-5,801.0,0.7,-2.9,-16.43,33.2,0.78,2.11,WEAK,0,-4,0,-4,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,837.16,866.1,1103.36,1528.6
20260726_104719,2026-07-26T10:47:19.431192+00:00,AZN.L,IGNORE,0,0,DEFENSIVE,30,-5,12670.0,-0.14,-11.51,-7.46,27.2,0.73,2.33,WEAK,0,-9,0,5,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,13291.6,13503.24,13814.72,15542.0
20260726_104719,2026-07-26T10:47:19.431192+00:00,BMW.DE,IGNORE,0,0,DEFENSIVE,30,-5,56.96,0.07,-3.56,-26.9,31.0,0.76,1.62,WEAK,0,-4,0,-4,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,58.4,64.73,80.07,97.42
20260726_104719,2026-07-26T10:47:19.431192+00:00,CDNS,IGNORE,0,4,DEFENSIVE,30,-5,330.46,-1.94,-11.26,-1.81,30.1,1.0,2.76,MIXED,10,-9,7,0,-4,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,364.92,372.96,327.83,416.39
20260726_104719,2026-07-26T10:47:19.431192+00:00,COST,IGNORE,0,5,DEFENSIVE,30,-5,926.06,-0.13,-3.64,-7.21,39.5,0.67,1.58,WEAK,4,-4,0,5,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,935.15,971.48,956.96,1094.32
20260726_104719,2026-07-26T10:47:19.431192+00:00,CSU.TO,IGNORE,0,2,DEFENSIVE,30,-5,2565.61,-1.44,-10.57,5.36,37.6,1.09,2.91,WEAK,0,-1,7,0,-4,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,2751.05,2784.88,2904.78,4890.29
20260726_104719,2026-07-26T10:47:19.431192+00:00,DG.PA,IGNORE,0,0,DEFENSIVE,30,-5,118.35,0.3,-9.03,-7.9,26.7,0.67,1.55,WEAK,0,-9,0,5,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,121.4,124.05,124.89,142.35
20260726_104719,2026-07-26T10:47:19.431192+00:00,DIS,IGNORE,0,3,DEFENSIVE,30,-5,92.83,-3.17,-8.2,-9.3,28.1,1.29,1.76,WEAK,0,-9,12,0,0,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,96.9,100.04,105.12,121.47
20260726_104719,2026-07-26T10:47:19.431192+00:00,EL.PA,IGNORE,0,0,DEFENSIVE,30,-5,163.5,0.99,-3.05,-9.79,37.1,0.7,2.11,WEAK,0,-4,0,-4,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,168.6,172.19,231.93,320.7
20260726_104719,2026-07-26T10:47:19.431192+00:00,EZA,IGNORE,0,0,DEFENSIVE,30,-5,60.43,-4.05,-2.81,-13.39,34.8,3.07,1.48,WEAK,0,-4,0,0,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,63.0,65.55,68.66,81.6
20260726_104719,2026-07-26T10:47:19.431192+00:00,FXY,IGNORE,0,1,DEFENSIVE,30,-5,56.01,-0.39,-1.22,-2.73,25.8,3.36,0.35,WEAK,0,-4,0,5,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,56.51,57.07,58.4,62.82
20260726_104719,2026-07-26T10:47:19.431192+00:00,HDB,IGNORE,0,0,DEFENSIVE,30,-5,23.13,-0.22,-9.51,-10.04,32.9,1.02,3.06,WEAK,6,-9,7,-4,-4,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,25.64,24.8,30.3,38.92
20260726_104719,2026-07-26T10:47:19.431192+00:00,IBM,IGNORE,0,0,DEFENSIVE,30,-5,206.65,0.43,-21.41,-9.38,20.3,1.13,6.18,WEAK,0,-9,7,-4,-12,0,weak momentum; volume support; volatility risk,SPY BEARISH 36; QQQ BEARISH 26,257.08,260.17,272.42,329.23
20260726_104719,2026-07-26T10:47:19.431192+00:00,INFY,IGNORE,0,4,DEFENSIVE,30,-5,10.67,-2.38,-2.38,-13.11,43.5,1.64,2.85,WEAK,0,0,12,-4,-4,0,volume support,SPY BEARISH 36; QQQ BEARISH 26,11.01,11.66,14.84,20.22
20260726_104719,2026-07-26T10:47:19.431192+00:00,ISRG,IGNORE,0,0,DEFENSIVE,30,-5,332.02,-2.54,-17.37,-29.51,22.3,1.27,4.14,WEAK,0,-9,12,-4,-8,0,weak momentum; volume support; volatility risk,SPY BEARISH 36; QQQ BEARISH 26,391.46,408.98,484.54,592.85
20260726_104719,2026-07-26T10:47:19.431192+00:00,LOW,IGNORE,0,3,DEFENSIVE,30,-5,201.92,-1.19,-8.82,-16.75,21.3,1.37,1.69,WEAK,0,-9,12,0,0,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,214.03,215.51,240.05,287.39
20260726_104719,2026-07-26T10:47:19.431192+00:00,MCD,IGNORE,0,3,DEFENSIVE,30,-5,262.8,-0.29,-4.05,-9.44,27.9,1.08,1.77,WEAK,0,-4,7,0,0,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,270.92,275.81,301.3,341.06
20260726_104719,2026-07-26T10:47:19.431192+00:00,NFLX,IGNORE,0,0,DEFENSIVE,30,-5,68.89,0.53,-4.11,-24.6,19.8,0.87,2.71,WEAK,0,-4,3,-4,-4,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,72.82,79.05,92.76,126.32
20260726_104719,2026-07-26T10:47:19.431192+00:00,ORCL,IGNORE,0,0,DEFENSIVE,30,-5,120.04,-4.61,-23.8,-30.6,33.0,0.79,3.08,WEAK,0,-9,0,-4,-4,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,136.28,172.98,188.28,328.33
20260726_104719,2026-07-26T10:47:19.431192+00:00,PEP,IGNORE,0,0,DEFENSIVE,30,-5,134.95,-0.52,-5.15,-12.43,30.9,0.82,1.93,WEAK,0,-4,3,0,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,138.67,142.62,149.85,170.49
20260726_104719,2026-07-26T10:47:19.431192+00:00,PRX.AS,IGNORE,0,0,DEFENSIVE,30,-5,36.76,0.82,-1.92,-10.51,44.8,0.53,2.77,WEAK,0,0,0,-4,-4,0,mixed setup,SPY BEARISH 36; QQQ BEARISH 26,38.69,39.04,46.68,62.39
20260726_104719,2026-07-26T10:47:19.431192+00:00,RDY,IGNORE,0,5,DEFENSIVE,30,-5,11.8,3.69,-19.51,-15.53,17.9,2.29,3.12,WEAK,6,-9,12,0,-4,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,13.53,13.48,13.76,15.38
20260726_104719,2026-07-26T10:47:19.431192+00:00,SNPS,IGNORE,0,0,DEFENSIVE,30,-5,373.52,-1.08,-19.49,-25.08,22.8,1.1,2.36,WEAK,4,-9,7,-4,0,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,425.08,461.01,452.15,645.35
20260726_104719,2026-07-26T10:47:19.431192+00:00,SQM,IGNORE,0,0,DEFENSIVE,30,-5,69.32,0.16,-8.28,-24.07,41.3,0.62,2.94,WEAK,4,-5,0,0,-4,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,71.59,77.41,71.87,95.31
20260726_104719,2026-07-26T10:47:19.431192+00:00,T.TO,IGNORE,0,0,DEFENSIVE,30,-5,14.23,-1.04,-11.17,-15.55,39.0,0.61,1.32,WEAK,0,-9,0,-4,0,0,weak momentum,SPY BEARISH 36; QQQ BEARISH 26,14.78,16.04,17.99,23.01
20260726_104719,2026-07-26T10:47:19.431192+00:00,TSLA,IGNORE,0,0,DEFENSIVE,30,-5,319.69,-14.52,-14.87,-15.58,29.0,2.7,4.85,WEAK,0,-9,0,0,-8,0,weak momentum; volatility risk,SPY BEARISH 36; QQQ BEARISH 26,391.83,404.97,415.41,489.88
20260726_104719,2026-07-26T10:47:19.431192+00:00,UNG,IGNORE,0,2,DEFENSIVE,30,-5,10.61,0.09,-9.55,1.14,30.7,1.1,2.18,WEAK,0,-5,7,0,0,0,weak momentum; volume support,SPY BEARISH 36; QQQ BEARISH 26,11.03,11.3,12.21,16.9
20260726_104719,2026-07-26T10:47:19.431192+00:00,WIT,IGNORE,0,0,DEFENSIVE,30,-5,1.78,-1.66,-18.72,-13.17,32.3,1.08,4.26,WEAK,0,-9,7,-4,-8,0,weak momentum; volume support; volatility risk,SPY BEARISH 36; QQQ BEARISH 26,1.92,2.05,2.38,3.06
